ID,RA,DEC,Field,FWHM,ISOarea,KRON_RADIUS,MU_MAX,nDet_PStotal,PhotoFlagDet,CLASS_STAR,u_PStotal,J0378_PStotal,J0395_PStotal,J0410_PStotal,J0430_PStotal,g_PStotal,J0515_PStotal,r_PStotal,J0660_PStotal,i_PStotal,J0861_PStotal,z_PStotal,e_u_PStotal,e_J0378_PStotal,e_J0395_PStotal,e_J0410_PStotal,e_J0430_PStotal,e_g_PStotal,e_J0515_PStotal,e_r_PStotal,e_J0660_PStotal,e_i_PStotal,e_J0861_PStotal,e_z_PStotal,feh_predict
b'iDR3.HYDRA-0061.037502   ',154.3398572295716,-30.93716991469004,b'HYDRA-0061   ',4.5849195,20,4.217763,17.8747,12.0,0,0.6815737,21.229284,21.059902,21.100075,21.125175,21.095427,20.893131,20.533598,20.426554,19.472776,20.561392,19.911224,20.506157,0.18221752,0.28069255,0.4683856,0.39454654,0.34080845,0.084885485,0.17292775,0.05710053,0.033870704,0.08793761,0.12686262,0.16405444,0.6935503
b'iDR3.HYDRA-0033.053054   ',154.11691580389632,-26.51769945378335,b'HYDRA-0033   ',2.6783924,18,5.874586,16.552639,12.0,0,0.97709775,22.215954,21.019184,21.356667,20.75441,20.943184,20.64658,20.508211,20.356123,19.188236,20.21071,20.123047,20.201614,0.27428716,0.15301356,0.30910587,0.16078418,0.1801969,0.051834185,0.100712515,0.04092397,0.019699648,0.047901135,0.098605834,0.08700437,0.6665737
b'iDR3.HYDRA-0035.028717   ',157.4560369113502,-26.82756011691817,b'HYDRA-0035   ',2.5550535,8,4.686721,17.382154,12.0,0,0.82183385,21.278315,20.91171,22.205765,20.539738,20.561771,21.179401,20.971283,20.338287,19.014858,20.534012,19.46422,20.088562,0.29599568,0.33626467,1.7395885,0.33301264,0.31664804,0.21455257,0.36738154,0.08881325,0.033148948,0.115729354,0.09608175,0.12305962,0.660357
b'iDR3.HYDRA-0138.116110   ',152.78917494976116,-42.68538039975413,b'HYDRA-0138   ',2.2911391,7,1.82,16.585493,10.0,0,0.5266835,99.0,22.760544,99.0,20.214481,20.609934,21.488388,20.63821,20.426947,18.762083,20.081535,20.239216,20.687872,21.107761,2.7125852,20.515406,0.34888768,0.4580992,0.41390088,0.3592178,0.120020986,0.034274198,0.09829213,0.20584485,0.27480626,-11.705565
b'iDR3.HYDRA-0051.055926   ',153.25389490970045,-28.776082261012014,b'HYDRA-0051   ',3.5248575,10,4.8291397,16.883017,11.0,0,0.61412275,23.792728,21.969181,21.308195,21.144815,99.0,20.634087,20.011803,20.439283,19.678802,20.268066,20.940742,20.269884,3.0616128,0.81246406,0.6690757,0.5641098,20.986012,0.15054849,0.15473549,0.10743985,0.074015066,0.11306443,0.45011458,0.1978605,-0.2999407
b'iDR3.HYDRA-0161.183917   ',153.21091062760345,-46.68724681616797,b'HYDRA-0161   ',3.2419496,10,1.82,16.619896,12.0,0,0.5527212,21.20178,20.976095,20.830229,20.437443,20.731363,20.984943,20.111828,20.4149,19.495317,19.794075,19.195723,21.544052,0.2014899,0.2478994,0.3401866,0.21404454,0.2672734,0.1191616,0.12602411,0.07825766,0.044998076,0.06291847,0.07724311,0.5519632,0.58276325
b'iDR3.HYDRA-0151.000130   ',163.09466881834263,-45.27926078573923,b'HYDRA-0151   ',2.2181003,11,3.2641487,15.476942,12.0,0,0.96364415,22.01905,22.021294,20.972065,21.023727,20.918673,20.355724,21.598782,20.349615,19.060997,19.948349,18.5217,18.85127,0.24734506,0.4116851,0.26678497,0.26280662,0.23090278,0.052984394,0.34481716,0.05173382,0.02343928,0.05171921,0.034449164,0.036926445,0.72970676
b'iDR3.HYDRA-0030.061057   ',150.11227866690743,-26.44353203721493,b'HYDRA-0030   ',2.5748935,19,4.050157,16.801725,12.0,0,0.9431756,21.262974,21.445269,21.0251,20.695099,21.725262,20.774685,20.66801,20.407368,19.829685,20.456364,19.56041,20.07645,0.12370261,0.2147827,0.23328981,0.14097445,0.33535996,0.04981157,0.10336047,0.038595263,0.029433567,0.053492572,0.054211218,0.072291985,0.7069905
b'iDR3.HYDRA-0082.063652   ',158.3792286378692,-33.31468340177555,b'HYDRA-0082   ',2.3416712,15,4.995879,16.215946,10.0,0,0.88172454,99.0,99.0,21.714014,21.20596,21.475845,20.535084,19.734829,20.346886,19.633099,20.426085,20.315737,20.299507,22.340858,21.90166,0.6450012,0.3472194,0.42391267,0.061031092,0.07429695,0.056043282,0.034787633,0.08271121,0.1521747,0.14118868,1.1618288
b'iDR3.HYDRA-0157.153323   ',161.8476824440615,-45.2522354082082,b'HYDRA-0157   ',6.2971835,13,1.82,17.309172,11.0,0,0.64188015,23.437534,22.867413,20.545315,21.688835,99.0,22.137276,20.931072,20.403858,19.098455,20.529804,17.918045,22.102556,1.3798746,1.3166585,0.28000975,0.68841183,21.425026,0.2864001,0.2368769,0.066358045,0.026456498,0.10319977,0.022618793,0.7974327,-0.3643846
b'iDR3.HYDRA-0068.000026   ',150.55881391398,-32.9384168237547,b'HYDRA-0068   ',3.8214576,30,4.4357996,15.626239,10.0,0,0.96209997,25.002989,99.0,99.0,21.80195,22.610857,20.48897,22.081758,20.52771,19.048439,19.537561,17.25114,17.850922,7.8617315,21.550547,21.129776,0.8680281,1.6113124,0.092372805,0.8061425,0.08117326,0.026043182,0.04538943,0.015675027,0.019063141,1.5446217
b'iDR3.SPLUS-s30s37.009310 ',61.42984081358311,-39.33580169429023,b'SPLUS-s30s37 ',2.838832,15,3.992861,16.930424,12.0,0,0.81447214,21.171133,20.911863,21.117336,20.881016,20.86319,20.91446,21.026834,20.538279,19.61188,20.636,19.966537,19.919338,0.14498211,0.19988634,0.42074463,0.30377463,0.30168644,0.09313001,0.25738665,0.06201354,0.034876358,0.088717595,0.111766376,0.09228477,0.7120097
b'iDR3.SPLUS-s29s34.057247 ',56.393779746262815,-37.11760710785724,b'SPLUS-s29s34 ',4.098396,16,3.6667256,17.659708,12.0,0,0.64763904,21.853775,21.444775,20.920359,21.719997,21.28043,21.305637,20.846947,20.549366,19.58898,20.969345,20.191557,20.396683,0.27378875,0.32602766,0.34278008,0.650498,0.4316104,0.12526265,0.21084508,0.064716525,0.036331613,0.119386226,0.15741064,0.13650364,0.76699466
b'iDR3.SPLUS-s26s41.031556 ',65.02824515881092,-32.85555378019325,b'SPLUS-s26s41 ',3.2591283,6,6.0534234,17.063866,12.0,0,0.5358111,20.100204,20.16646,21.217716,20.431892,20.625994,21.06591,20.72751,20.506042,19.755524,20.931683,20.437565,22.113495,0.13821182,0.21634227,0.77495205,0.39500767,0.44778132,0.26818642,0.406138,0.12113548,0.06861335,0.19153988,0.24189207,0.943081,0.6474542
b'iDR3.SPLUS-s30s35.036438 ',58.46820891471356,-38.56792611285339,b'SPLUS-s30s35 ',2.2390764,10,3.58878,16.666534,12.0,0,0.80312717,20.411882,20.712,21.084068,20.78207,21.279903,20.664276,20.557365,20.473804,19.735558,20.511925,20.25259,20.602749,0.10889565,0.22444624,0.5253049,0.3693771,0.5564541,0.11924953,0.22179969,0.081629016,0.05004314,0.10618674,0.17744774,0.21416567,0.665484
b'iDR3.SPLUS-s27s43.019109 ',68.59301627996459,-35.02425304000783,b'SPLUS-s27s43 ',4.2777724,16,6.4702754,17.44239,12.0,0,0.53307843,22.081917,21.785686,21.850681,21.895899,21.144697,21.417202,21.40406,20.495941,19.91256,20.89875,20.047764,20.137182,0.3811196,0.54610354,1.0287541,1.0267614,0.49840683,0.23021145,0.47211546,0.08999123,0.062977046,0.15199263,0.1555457,0.13724425,0.7803797
b'iDR3.SPLUS-s26s43.028381 ',68.33683087384875,-33.38510466081773,b'SPLUS-s26s43 ',2.6284618,14,3.6689963,16.143925,10.0,0,0.6492546,22.064106,99.0,21.376404,26.160297,99.0,22.220596,21.825508,20.47671,18.627232,19.303291,18.799427,18.845089,0.47164264,21.556675,0.82418394,55.0035,21.134434,0.5526913,0.67442834,0.081435226,0.020850908,0.037843794,0.060486697,0.048674993,2.298477
b'iDR3.SPLUS-s26s34.038940 ',53.06056154725957,-33.10818101302587,b'SPLUS-s26s34 ',2.592005,13,3.1720572,16.594595,12.0,0,0.8736543,22.679947,23.334782,22.60504,21.584185,21.560503,21.628838,21.457516,20.536016,19.226824,20.053642,19.919205,19.719666,0.969889,2.488849,1.8704579,0.6836617,0.6438781,0.2683758,0.44252685,0.0831463,0.030757103,0.06586806,0.11853856,0.08751676,0.8021837
b'iDR3.SPLUS-n01s37.024619 ',199.30309369667617,-0.0331601121721209,b'SPLUS-n01s37 ',3.2075057,14,4.6234856,16.987154,12.0,0,0.7345049,20.910007,21.03611,21.078066,20.803652,21.5008,21.027222,20.944702,20.47159,19.849998,20.307068,20.135511,20.40168,0.12686391,0.22212034,0.39765555,0.30094552,0.4819032,0.10465525,0.21610671,0.066805646,0.050424386,0.08908674,0.17146163,0.19018899,0.66972756
b'iDR3.SPLUS-s37s44.009267 ',325.3529973960878,-48.4640237099505,b'SPLUS-s37s44 ',4.235569,18,3.9980845,16.848238,10.0,0,0.79042614,99.0,22.960018,21.767237,99.0,22.026249,21.68785,23.716896,20.494774,17.33303,19.718616,19.665474,19.613905,21.87015,1.4093469,0.69804144,21.471405,0.7347886,0.18158937,2.7365766,0.07750619,0.009807234,0.06203685,0.21910317,0.10909374,-18.577995
b'iDR3.SPLUS-s45s31.005017 ',317.5970791168939,-58.85215746600413,b'SPLUS-s45s31 ',3.1466866,14,4.6110845,16.729322,11.0,0,0.7367749,21.993544,21.908953,21.001049,20.67656,20.78617,21.03392,99.0,20.530125,19.786007,20.268375,19.612705,19.690416,0.64873844,0.9074031,0.6109827,0.4609911,0.4684567,0.20719452,21.188677,0.10014694,0.063308805,0.09916557,0.11636124,0.1039235,0.9551699
b'iDR3.STRIPE82-0161.013826',353.4535317001132,-1.0438731358199351,b'STRIPE82-0161',4.0189886,14,3.3357573,17.244328,12.0,0,0.5584112,23.290144,21.557526,21.434767,21.557693,20.95874,20.87532,20.424053,20.482754,19.941433,20.564423,21.10756,20.031895,1.0422659,0.34688437,0.44357795,0.44195974,0.26830012,0.08531504,0.13945019,0.07042764,0.05237624,0.13306579,0.4918116,0.1849753,0.7618225
b'iDR3.STRIPE82-0062.005350',43.13891726995626,0.136726877573004,b'STRIPE82-0062',2.760811,13,5.302256,17.574615,12.0,0,0.72482,21.604916,21.986338,20.958067,21.630962,20.673859,20.750875,20.440006,20.51017,19.100834,20.298193,20.05556,20.14339,0.29541337,0.647639,0.42280266,0.6009282,0.2222361,0.09242708,0.15330733,0.081508875,0.026533354,0.09269954,0.17816572,0.16358212,0.75622445
b'iDR3.STRIPE82-0143.044759',339.6914598354496,0.0365722987217857,b'STRIPE82-0143',7.8895874,32,3.9544082,17.571455,11.0,0,0.5113035,99.0,23.036312,22.76669,21.440659,21.15496,22.537176,20.740433,20.484219,19.414906,19.65067,18.8259,19.325895,22.074749,1.7222804,2.00609,0.48373574,0.34873104,0.43078992,0.20964846,0.0740035,0.03301965,0.050614007,0.05343691,0.07086509,-11.397691
b'iDR3.STRIPE82-0056.011736',37.58720416243717,0.2321681675793745,b'STRIPE82-0056',2.3539212,16,4.3516555,16.280563,12.0,0,0.9412947,20.46603,20.485447,20.242468,20.56919,20.449364,20.607203,20.644356,20.491829,19.892061,20.368526,19.053425,19.645182,0.080102846,0.122468784,0.16220291,0.1914644,0.15905803,0.061840646,0.15133962,0.0577791,0.041661467,0.07066204,0.052956864,0.069377944,0.659354
b'iDR3.STRIPE82-0005.024320',2.328179105177891,-0.6519420575037337,b'STRIPE82-0005',4.315248,15,5.6396785,18.027102,12.0,0,0.669775,21.13094,21.801186,20.425594,21.073402,21.599384,20.950487,21.031359,20.519596,19.436174,21.120274,19.84494,20.101524,0.21164244,0.53051496,0.2528268,0.37228402,0.5460564,0.096734546,0.27761787,0.07575438,0.03515928,0.18218423,0.13931566,0.14304896,0.8149197
b'iDR3.STRIPE82-0165.038101',356.1688766402904,-0.2016823731104521,b'STRIPE82-0165',4.9369216,22,4.744475,18.248533,12.0,0,0.5817516,20.449211,20.125475,19.992908,20.344463,20.758574,20.601063,20.428785,20.47807,19.570633,20.390602,20.07568,19.87085,0.14474769,0.14737774,0.16711232,0.19040588,0.23160398,0.08700419,0.15439788,0.0748826,0.03983867,0.10012712,0.15643816,0.12047297,0.6494336
b'iDR3.STRIPE82-0094.056215',304.18851271618945,0.7501210874319612,b'STRIPE82-0094',2.162866,6,4.5259805,18.408598,9.0,0,0.56702304,99.0,99.0,99.0,25.625137,19.18989,21.475027,20.456423,20.492867,15.992691,19.990076,20.122723,19.92734,21.12321,20.156452,19.449018,119.67516,0.41536295,0.41814107,0.9379448,0.1851038,0.022347264,0.16073759,1.0060587,0.29646415,0.31683847
b'iDR3.STRIPE82-0087.049166',301.0116143958364,-0.9378786766977996,b'STRIPE82-0087',4.392785,18,5.834905,17.963522,11.0,0,0.67163175,21.556892,23.078085,99.0,22.005627,22.007317,20.97288,20.939629,20.507494,19.218052,20.179226,19.885656,20.028128,0.24388485,2.2204182,20.978617,0.85122913,0.78848517,0.090126425,0.24358623,0.06921732,0.030503968,0.072365634,0.11570047,0.116890155,-0.9482835
b'iDR3.STRIPE82-0087.003619',301.0617953993098,-1.341286359815057,b'STRIPE82-0087',3.1404638,13,1.82,18.147942,9.0,0,0.50011796,99.0,99.0,22.65964,21.952787,99.0,22.507938,21.566738,20.533617,18.838442,20.253841,19.912672,19.816694,22.285767,21.3679,2.1238616,0.8337084,21.442844,0.36579394,0.44094977,0.070413545,0.022409212,0.078552306,0.12129997,0.0988068,1.2553593
b'iDR3.STRIPE82-0087.058821',301.07030104071464,-0.8564072096696048,b'STRIPE82-0087',3.1433308,23,1.82,17.565456,10.0,0,0.720037,21.810614,23.714413,99.0,99.0,21.877241,21.950417,21.52909,20.469797,18.308468,19.470448,19.121267,19.087152,0.30523464,3.9648774,20.978617,21.355217,0.70257634,0.21558495,0.41599065,0.066858284,0.015048112,0.038841717,0.0588131,0.05016879,-6.4238257
b'iDR3.STRIPE82-0087.020740',301.06058425200393,-1.1863847095708624,b'STRIPE82-0087',4.0272684,20,1.82,17.705112,10.0,0,0.80502796,99.0,21.924707,99.0,21.284685,25.099655,21.891903,21.812141,20.456778,19.230497,19.609562,19.334011,19.234997,22.285767,0.76052505,20.978617,0.44704044,13.644819,0.2063156,0.54277855,0.06599059,0.030712098,0.044264197,0.07194056,0.05811163,-12.8966465
b'iDR3.STRIPE82-0087.074576',300.9108445294392,-0.7224365310948495,b'STRIPE82-0087',3.7708082,19,2.619487,17.868708,9.0,0,0.5728112,99.0,99.0,99.0,24.21562,21.545214,21.424006,22.568909,20.48466,19.635334,19.985897,19.680212,19.844557,22.285767,21.3679,20.978617,6.5223746,0.52209836,0.1352205,1.0792124,0.068601824,0.043559805,0.061458047,0.0970457,0.099766105,0.45022318
b'iDR3.STRIPE82-0087.078089',300.80998289594584,-0.6907597475852544,b'STRIPE82-0087',3.6515534,16,5.630345,18.009064,11.0,0,0.5273743,21.946762,99.0,21.372734,21.605255,21.750893,21.189846,20.71244,20.511564,18.202728,20.272982,20.154926,20.070263,0.35913655,21.3679,0.6914551,0.5971255,0.63076925,0.11012691,0.2007947,0.07076797,0.014165836,0.079609424,0.1490618,0.12287045,2.3336766
b'iDR3.STRIPE82-0087.080265',300.55477022157044,-0.6703873927733182,b'STRIPE82-0087',3.485857,15,2.436861,18.15203,11.0,0,0.50990194,22.757973,21.680534,99.0,26.083536,21.851625,21.221931,20.963448,20.54571,19.590763,20.271742,20.102613,20.261202,0.7740999,0.6622715,20.978617,36.673412,0.6948756,0.11386414,0.25268054,0.07377331,0.0427374,0.079667225,0.14244753,0.14638744,-1.2367667
b'iDR3.STRIPE82-0087.039985',301.08353520428227,-1.0173616080999612,b'STRIPE82-0087',2.8833075,21,1.82,17.022398,11.0,0,0.9131534,24.863974,99.0,24.547867,21.641668,22.72334,21.598717,21.825588,20.444529,17.72448,19.17281,18.656118,18.543192,4.961015,21.3679,12.155904,0.6129284,1.5227062,0.1572706,0.54473406,0.06536266,0.00998889,0.030143669,0.03953947,0.03121132,2.2604613
b'iDR3.STRIPE82-0087.088247',301.0328646876438,-0.5998827733872336,b'STRIPE82-0087',3.0285404,24,3.008947,17.285124,12.0,0,0.88407654,23.502422,26.330091,22.687258,22.133633,22.24281,21.904436,22.479198,20.49814,18.868443,19.265963,18.804588,18.664112,1.4357439,44.262657,2.2222393,0.9527735,0.9734483,0.20533983,0.9817504,0.0679107,0.022839827,0.032313336,0.044377018,0.034280635,0.9246244
b'iDR3.STRIPE82-0087.041133',300.76724759731985,-1.0074371393107548,b'STRIPE82-0087',2.8667164,17,2.521758,17.527264,7.0,0,0.69886774,99.0,99.0,99.0,99.0,99.0,21.785503,22.22195,20.45268,19.23108,19.649698,19.403948,19.21507,22.285767,21.3679,20.978617,21.355217,21.442844,0.18543757,0.77995586,0.06670636,0.031139381,0.04572337,0.07620022,0.056851674,0.30618432
b'iDR3.STRIPE82-0087.103871',300.6433808586586,-0.463363501467672,b'STRIPE82-0087',3.3763032,16,5.0784864,18.214838,11.0,0,0.55475414,23.097315,99.0,21.090567,23.366838,21.747967,21.051445,20.751678,20.551195,19.545828,20.243134,20.159729,20.41428,1.0405841,21.3679,0.543397,2.9947693,0.6290285,0.09750545,0.20795126,0.07369029,0.04092218,0.077845834,0.15004824,0.16836387,2.347797
b'iDR3.STRIPE82-0087.105272',300.89827782077447,-0.4506372952308571,b'STRIPE82-0087',3.458547,16,5.1170464,18.045244,11.0,0,0.63756377,22.191374,21.258575,99.0,20.950472,21.463272,21.025225,20.777271,20.51747,19.133165,20.29758,20.519346,20.33194,0.4409813,0.43214434,20.978617,0.32658166,0.48074466,0.09433464,0.21060172,0.07010652,0.028573055,0.08087352,0.20581801,0.15480424,-1.2700535
b'iDR3.STRIPE82-0087.105758',300.9347208277314,-0.4465542029635725,b'STRIPE82-0087',3.5576894,16,2.782688,18.074121,10.0,0,0.7025741,22.942827,99.0,23.572842,99.0,22.30969,21.547651,20.994694,20.494368,19.50465,20.098558,19.822546,20.030903,0.8720408,21.3679,5.0830097,21.355217,1.0356927,0.14927733,0.25508225,0.06848915,0.03866756,0.0675194,0.10952901,0.11737818,2.1088305
b'iDR3.STRIPE82-0087.107945',301.0193938692886,-0.4276911114493977,b'STRIPE82-0087',3.3416023,14,1.82,18.058022,11.0,0,0.5072404,21.726017,21.999847,99.0,20.931284,23.370691,21.3527,20.822392,20.520395,19.730507,20.089184,20.189526,19.940624,0.28575966,0.8344532,20.978617,0.31966308,2.7367117,0.12540224,0.21837719,0.06965366,0.0464866,0.06683899,0.15198383,0.1079651,-0.978476
b'iDR3.STRIPE82-0087.116106',300.6559191003798,-0.3557152153082528,b'STRIPE82-0087',3.978433,15,5.377844,18.070261,11.0,0,0.69065297,99.0,22.72243,24.349022,22.251213,21.886925,21.16943,21.378933,20.555193,18.961506,20.265219,20.4238,20.090567,22.285767,1.6793897,10.705556,1.0741401,0.71229005,0.10793283,0.36485526,0.07383755,0.025333157,0.07946203,0.19058724,0.12552357,-11.376484
b'iDR3.STRIPE82-0087.124391',301.0374013560283,-0.2836804325930583,b'STRIPE82-0087',3.1498854,14,1.82,18.083256,10.0,0,0.6458373,99.0,21.824951,99.0,22.451818,22.749634,21.422071,20.92007,20.536432,19.110567,20.158958,20.000364,20.29181,22.285767,0.70328635,20.978617,1.2667161,1.5381789,0.13256842,0.23689617,0.07010064,0.027640793,0.07098588,0.12785733,0.14807127,-12.657544
b'iDR3.STRIPE82-0148.008862',343.01001877352525,0.2107950499106634,b'STRIPE82-0148',2.1723833,13,3.7507975,17.250946,12.0,0,0.91942924,21.490326,21.53412,21.554317,21.772802,21.566391,20.956154,21.054125,20.475965,19.324936,20.506243,19.449652,19.964523,0.22588404,0.37201917,0.60990465,0.7329471,0.4689084,0.08192511,0.2610569,0.062945545,0.030899586,0.08921468,0.08851634,0.10443474,0.7165963
b'iDR3.STRIPE82-0057.039669',39.14871940890983,-0.5342706372644691,b'STRIPE82-0057',2.717636,13,4.768053,17.708542,12.0,0,0.73369807,20.881628,20.772343,21.041973,21.27711,20.927809,21.194792,20.866055,20.516445,19.912857,20.53248,20.42846,20.927034,0.11529474,0.17345451,0.35687345,0.3583896,0.23615962,0.09264476,0.18874267,0.056250103,0.040722504,0.07988178,0.17621943,0.22265099,0.6767038
b'iDR3.SPLUS-s23s08.000501 ',11.40456871640676,-30.26995121438128,b'SPLUS-s23s08 ',2.3283875,11,4.309659,16.898993,12.0,0,0.53014565,21.043825,20.615149,20.547945,20.642857,20.2057,20.564674,20.413082,20.473343,19.989538,20.663055,20.42918,20.87099,0.13850716,0.19396046,0.25137967,0.23718013,0.16088262,0.06921085,0.14905469,0.06291614,0.050983053,0.11122622,0.21042095,0.26376384,0.695083
b'iDR3.SPLUS-s26s19.008816 ',28.478164373693463,-34.02786648431184,b'SPLUS-s26s19 ',2.6636176,13,6.369254,16.7835,12.0,0,0.8348735,22.363363,21.864548,21.35956,20.90069,21.689465,21.072666,20.761032,20.552216,19.509003,20.451328,20.23787,20.400543,0.48159784,0.4901429,0.52685326,0.31522167,0.6314333,0.10832314,0.19610178,0.0748191,0.035270583,0.10272528,0.18846159,0.18564115,0.74716693
b'iDR3.SPLUS-s26s22.032783 ',33.45630627331382,-33.47385404795327,b'SPLUS-s26s22 ',1.9013358,12,4.5746694,16.696468,10.0,0,0.93901646,22.93235,21.997978,99.0,22.250141,99.0,21.973577,21.073498,20.506695,19.858318,20.240353,20.45239,20.239738,0.8005441,0.58594644,21.437323,0.83651495,21.622425,0.19758068,0.21793675,0.057646245,0.041176375,0.06715209,0.16883574,0.12751946,-5.5560117
b'iDR3.SPLUS-s24s71.031739 ',351.35069960032405,-30.78027568176242,b'SPLUS-s24s71 ',2.5288196,13,3.67407,16.575283,10.0,0,0.7128637,99.0,23.325012,99.0,21.15308,22.76184,22.74809,24.211346,20.514814,19.297836,19.86892,19.46415,19.427567,22.46049,1.7900985,21.19956,0.41010174,1.8305852,0.5581287,4.5735183,0.08558227,0.03218141,0.059541732,0.0949373,0.07613906,-11.318721
b'iDR3.SPLUS-s24s59.021421 ',332.13743197477373,-31.081411866091948,b'SPLUS-s24s59 ',3.2682471,16,5.3626475,17.112198,12.0,0,0.7393928,21.88365,21.323586,21.09372,20.642887,21.886028,20.669256,20.31704,20.474987,19.21447,20.508589,20.093609,20.133379,0.24939202,0.27759153,0.4462295,0.2548844,0.7232686,0.07885185,0.13617696,0.0676367,0.02782477,0.09348812,0.1540329,0.12874053,0.70475084
b'iDR3.SPLUS-s20s33.012295 ',331.6677204935942,-25.992457596496816,b'SPLUS-s20s33 ',3.7451947,13,6.3577504,17.0372,12.0,0,0.75777763,20.882475,21.041151,20.502106,21.090534,20.760124,20.999245,20.558836,20.487999,17.787073,20.555412,20.46289,20.670883,0.114444084,0.22327186,0.24590011,0.35363036,0.2622467,0.10446067,0.1733035,0.068587154,0.011453992,0.10618364,0.20724633,0.22537936,0.6939874
b'iDR3.SPLUS-s20s24.001278 ',317.7237169810505,-26.276821591941825,b'SPLUS-s20s24 ',2.0395014,12,3.472373,16.24814,12.0,0,0.96217054,24.064005,21.849087,21.224007,21.217203,21.010426,20.670027,20.730934,20.459314,18.708195,20.299044,20.193289,20.22577,1.7301139,0.39716157,0.3885598,0.35372365,0.29240766,0.07231953,0.17609265,0.06055338,0.021197997,0.07676223,0.15897256,0.13273607,0.7316377
b'iDR3.SPLUS-s24s54.043402 ',323.4838448751153,-30.51631346204062,b'SPLUS-s24s54 ',2.3760257,17,4.914458,16.005653,10.0,0,0.8903701,23.075844,99.0,24.008032,99.0,22.954262,22.119698,21.550747,20.527689,18.27727,19.172218,18.845293,18.839203,1.1007689,21.79512,5.4982944,21.468182,1.7851484,0.2919432,0.39561304,0.09367076,0.016719298,0.04373543,0.081142396,0.06287588,2.0593977
b'iDR3.SPLUS-s33s44.030242 ',317.1237197381657,-42.81481285640995,b'SPLUS-s33s44 ',2.9513354,13,5.0010366,16.695143,10.0,0,0.6090651,99.0,99.0,22.85664,21.937134,21.130024,20.570051,19.960205,20.50878,19.688454,20.334784,21.066864,20.260897,22.433428,21.822811,2.0516243,0.81809807,0.41288465,0.096933305,0.122755334,0.08394389,0.056277316,0.08926155,0.35959187,0.14281474,1.1868236
